method,scene_id,im_id,instance_id,gt_index,score,translation_error_mm,depth_error_mm,rotation_error_deg,center_error_px,gt_bbox_center_error_px,add_mm,pred_z_mm,gt_z_mm,translation_scale_to_mm,pred_bbox_iou,pred_mask_iou,camera_id
original,1,2250,1709,1,0.12890625,46663.667351675525,45664.824171493354,9.762924431417902,0.2768659590196424,0.4434636262289206,46643.95133234697,491032.0,445367.17582850665,1.0,0.6666666666666666,0.8,front
original,2,3059,421,0,0.06640625,27802.448986458217,21936.897411540296,32.52013986662219,6.445705904660488,7.430908702932779,27777.44001809454,57756.828125,79693.7255365403,1.0,0.6428571428571429,0.5497685185185185,rear
original,1,3294,594,0,0.07421875,142472.46690580962,119596.62579528854,165.82878669589275,1.1068471018041357,1.6276387605554434,142180.14933248906,325621.5,445218.12579528854,1.0,0.5084745762711864,0.4,front
original,3,2300,1787,0,0.2421875,305.2140495821237,279.03121113127963,6.437648246852434,40.936966800268465,53.61076454166032,343.47867356172185,8819.498046875,8540.46683574372,1.0,0.736106472344517,0.5767425229565087,stereo_left
original,4,2305,1798,0,0.25390625,3031.9625161252793,3012.3563969740662,4.555432535749827,17.924287830445483,5.2348169796357045,3035.8090336022447,15542.1376953125,12529.781298338434,1.0,0.6904974679773608,0.6288385511999619,stereo_right
original,2,2613,119,0,0.109375,8475.914228571002,8205.425715839236,163.58281547854412,1.7891816108354854,2.5765735232286975,8048.620989703531,42993.94140625,34788.515690410764,1.0,0.7001557632398754,0.6485436893203883,rear
original,1,2195,1626,0,0.11328125,3955.1690955852855,3933.1586180483027,8.225614702984265,22.424567573489252,14.81252676568025,3953.396074430281,19393.658203125,15460.499585076697,1.0,0.5378787878787878,0.4848414985590778,front
original,3,2928,329,0,0.00390625,252103.3715053013,251017.7913036883,169.408175298402,2.8147095784785883,3.0031599940546,252044.61004548942,873202.4375,622184.6461963117,1.0,0.31746031746031744,0.20422535211267606,stereo_left
original,3,1965,1288,0,0.16796875,1080.3415528425867,1020.4736012361845,8.525740964204507,114.0956514312396,44.099421528154096,1074.7160543094071,11069.654296875,10049.180695638815,1.0,0.6779464428109551,0.6245589825300176,stereo_left
original,3,1950,1268,0,0.2421875,1774.239930191169,1772.488456433639,2.4361206481743785,9.08106227755425,12.80362890825881,1775.4120316821911,14036.9970703125,12264.508613878861,1.0,0.762054189465357,0.6904044347786805,stereo_left
original,1,2847,277,0,0.0,197961.30552435046,197340.34190872917,45.29757900829591,0.07909247663101276,0.19651408754854519,198053.96127260113,504788.34375,702128.6856587292,1.0,0.2727272727272727,0.3333333333333333,front
original,3,2290,1771,0,0.109375,3559.713542141599,3506.3208015766286,173.87677722117567,178.38149170077588,216.96091938979885,4390.994141007209,11539.2763671875,8032.955565610871,1.0,0.7517454590896989,0.7060745261272616,stereo_left
original,2,2732,212,0,0.09375,63527.834344845454,63449.24234133429,135.66362733743568,7.799026775083553,7.139975081932607,63552.69327374172,116364.0703125,52914.82797116571,1.0,0.51661918328585,0.5007518796992482,rear
original,4,1635,137,0,0.30859375,7355.430144478095,7353.055921319403,4.763480724005732,6.62669924170808,4.876238570377747,7356.626961332023,29023.513671875,21670.457750555597,1.0,0.5528846153846154,0.5185295738427627,stereo_right
original,4,1830,1072,0,0.21875,3302.082239344386,3300.1566712214753,5.001798333539333,21.975451811787767,10.431927227227495,3305.315007092393,18156.716796875,14856.560125653525,1.0,0.677475390851187,0.5869606405999143,stereo_right
original,3,2330,1842,0,0.22265625,5941.7765226955125,5940.984520704598,3.563646449466617,3.456761334462594,1.6576949213127865,5940.270568797888,38052.41796875,32111.4334480454,1.0,0.6560747663551402,0.6375132783651171,stereo_left
original,4,2000,1353,0,0.203125,2603.2909390404607,2595.399395830751,179.2771457726903,18.823205675673545,12.001450206298474,3689.6978553189488,17252.525390625,14657.125994794249,1.0,0.6963576427355508,0.6147608901515151,stereo_right
original,2,2903,304,0,0.140625,101399.61279373277,96285.07613614666,131.427743849274,2.0083062946644974,1.9885269960654588,100904.53844601705,180141.125,83856.04886385334,1.0,0.6431451612903226,0.5496688741721855,rear
original,4,1765,895,0,0.01171875,10446.713999372376,10129.474407027557,171.44889674754407,792.4116201709074,368.88338718565535,10923.095379404522,14883.2392578125,4753.764850784943,1.0,0.030202020202020202,0.057432432432432436,stereo_right
original,1,2923,316,0,0.0,328916.0832694778,318296.49273564667,89.00804313260932,0.39801652256932374,0.30012866770979185,329222.80833471415,315492.6875,633789.1802356467,1.0,0.2,0.3181818181818182,front
original,4,1920,1221,0,0.1796875,3436.4682696674963,3435.175802438911,8.76145399479625,34.13871119609661,7.617417853595834,3433.7538502780153,18736.15234375,15300.976541311089,1.0,0.6251138015843898,0.5727038366274074,stereo_right
original,3,1870,1131,0,0.19921875,842.4239917413724,809.1107559343691,6.458702518354621,55.09803429436631,57.73622404259129,873.9702948312748,10169.0478515625,9359.937095628131,1.0,0.9064313583370599,0.6396827175713201,stereo_left
original,1,2030,1396,0,0.15234375,338.0148071148136,287.5455931987235,34.738644086480896,5.274340566746573,39.62054551940471,873.2299204586453,8892.8974609375,8605.351867738776,1.0,0.5432921794122978,0.44048530249979645,front
original,4,2370,1918,0,0.09375,941.6335546381093,910.3528647687126,20.21303605175727,59.86318727386069,45.23316442263092,1012.6835356922181,20106.724609375,19196.371744606287,1.0,0.6832337989240412,0.5751526359790237,stereo_right
original,2,3457,683,0,0.01171875,901838.9542001127,861664.6808735747,14.515554045395042,0.6074957022258365,0.7786545354689334,901858.5312888481,1162221.625,300556.94412642525,1.0,0.0,0.0,rear
original,1,2130,1530,0,0.15625,9560.557266466329,9558.759310195564,175.41686064183017,2.567455899786316,1.3960828492886157,10126.937738274512,44546.23046875,34987.471158554436,1.0,0.570886676149834,0.5511111111111111,front
original,3,1685,1620,0,0.140625,5397.065902521874,5394.311937918974,12.182897184115012,45.42721648904247,32.82025930906484,5398.2481964682165,26940.12109375,21545.809155831026,1.0,0.5518406835029527,0.5146426729325463,stereo_left
original,1,1845,1092,0,0.2265625,1292.3228409262483,1292.1195021127896,4.226767146897822,3.6258103377457114,8.38208741360187,1294.8264953550338,10904.7021484375,9612.58264632471,1.0,0.767337807606264,0.6956445917077212,front
original,1,2040,1404,0,0.1328125,1627.9617168980744,1518.2647886892883,16.5560138059083,34.59321849011592,38.24051944148382,1713.6600963040723,16578.876953125,15060.612164435712,1.0,0.6055256219190646,0.4168561348490788,front
original,3,3269,558,0,0.109375,40772.709361698384,40526.235665488406,63.11439642747784,0.9186810018060799,1.3447660258329464,41014.52583214668,637822.6875,597296.4518345116,1.0,0.9285714285714286,0.7480314960629921,stereo_left
original,1,2547,72,0,0.01171875,364726.2456561363,289325.25438575214,162.328268650116,5.770009983305677,5.550694776932406,364505.20322534,278704.46875,568029.7231357521,1.0,0.1724137931034483,0.16129032258064516,front
original,2,2837,270,0,0.14453125,70087.93544422642,65538.56165361722,155.53095834654354,6.349426032129969,5.5436729935407705,69998.88557132258,125251.09375,59712.53209638279,1.0,0.5109826589595375,0.5116696588868941,rear
original,1,1950,1265,0,0.234375,2786.5665721230544,2786.162567871139,1.3707401032439661,2.5100859983430435,1.2058018981387504,2787.403343998447,15917.66796875,13131.505400878861,1.0,0.6639194139194139,0.6279199110122358,front
original,3,1665,1335,0,0.23828125,7155.978979040775,7155.125660058984,3.9121236369199552,1.942308723992803,4.576722070257409,7156.284767643997,39186.63671875,32031.511058691016,1.0,0.686612139474817,0.616792192638167,stereo_left
original,3,1770,949,0,0.125,6510.884637001991,6326.99551824643,178.02518824410765,497.2534973604474,329.32349683235225,6599.620751813483,11438.5595703125,5111.56405206607,1.0,0.3174674707482547,0.2777971829155362,stereo_left
original,3,1850,1102,0,0.15234375,362.17390894547725,347.51520800340495,5.12152632783051,62.24455025173733,179.02384936097766,374.16033163118726,5199.7412109375,5547.256418940905,1.0,0.9864507684415623,0.8871936368317769,stereo_left
original,4,1890,1170,0,0.1875,2632.049998035526,2627.5880473531797,8.52397932742004,19.54576374680448,14.532466454445267,2634.7806380925467,17838.2421875,15210.65414014682,1.0,0.7480762068068898,0.7030833610926049,stereo_right
original,3,2245,1701,0,0.22265625,1415.3624053111098,1414.3336696319948,12.084486978081943,49.64189650145529,10.680241010513056,1434.99934501251,12535.185546875,11120.851877243005,1.0,0.7959110907794357,0.6768619244862957,stereo_left
original,2,3114,447,0,0.08203125,129646.61326830262,101764.4772585863,133.61409458494046,2.1007700042118285,1.9742667088246608,129241.0825183386,241011.625,139247.1477414137,1.0,0.5181818181818182,0.4666666666666667,rear
original,4,2155,1570,0,0.19140625,2128.401540733508,2126.2314952877077,12.441985904211363,39.7090286618378,17.564469224758895,2142.451882543797,17844.53515625,15718.303660962292,1.0,0.6948990302414164,0.6031978424195723,stereo_right
original,1,2300,1783,0,0.26953125,1329.8585886572073,1305.8712428812814,7.812643872339214,9.374513086865168,1.2049325407483689,1337.427072721851,10713.337890625,9407.466647743719,1.0,0.7771578947368422,0.6822812975758286,front
original,3,2405,1970,0,0.265625,2658.470004428518,2657.0919816135356,4.01963217288779,5.969625483289617,12.523315754890781,2658.671345797232,15706.7353515625,13049.643369948964,1.0,0.6949343473473881,0.6093097437038686,stereo_left
original,1,1750,700,0,0.078125,1997.8672551064358,1666.6511120348341,29.133461159422755,54.58538548415608,105.34051217105127,1991.43869536234,6342.248046875,8008.899158909834,1.0,0.4059766419216039,0.28952574294838074,front
original,4,1860,1117,0,0.0234375,10838.086357361643,10649.914780448067,46.23286664165328,723.7819073959066,96.98232072437152,10959.489185810668,15831.4716796875,5181.556899239432,1.0,0.2796286591300442,0.37367523653505397,stereo_right
original,4,1980,1316,0,0.17578125,5133.584807726929,5132.349768580916,0.7082678480409713,10.705793373802841,6.903525065886717,5134.327075968808,23198.125,18065.775231419084,1.0,0.592042328042328,0.5742674835719501,stereo_right
original,1,2170,1586,0,0.21875,1239.9260187153818,1237.3664686378543,21.237213780020767,20.802657133486903,7.867163874339262,1326.3076492482876,11817.544921875,10580.178453237146,1.0,0.785326168532917,0.6331729022884126,front
original,1,2170,1587,1,0.0,399417.25107374624,353941.47866139864,118.76095640517133,0.7459712053975005,0.3001258148142591,399649.62703255494,315492.6875,669434.1661613986,1.0,0.3333333333333333,0.2692307692307692,front
original,3,1845,1094,0,0.26171875,702.1605888005072,693.2316024877891,3.289685434853141,36.16270488665225,41.05474541518151,705.1240332446514,9438.8173828125,8745.58578032471,1.0,0.8003741198918246,0.6765858599500304,stereo_left
original,1,1810,1027,0,0.0859375,744.3361794293124,737.8634145685974,178.66972139568418,5.014572091658726,9.066392199154695,2628.67346774709,15154.3662109375,15892.229625506097,1.0,0.8030184381006621,0.7471251149954001,front
original,3,2350,1880,0,0.19921875,7628.614700811391,7627.278654159782,1.0058030416703951,2.5050480205745687,1.9954123578203264,7628.332820423895,40940.828125,33313.54947084022,1.0,0.6605633254119755,0.6261606313834726,stereo_left
original,2,2663,168,0,0.1015625,18696.68460651062,18646.260753700306,76.09018783735225,5.898539629608393,6.511525089608105,18764.0811085224,62353.4375,43707.176746299694,1.0,0.7254534083802376,0.4872695346795435,rear
original,2,2663,169,1,0.07421875,94669.23589728767,85711.7982067953,117.0149559799962,0.5317169220142841,0.5878025545131546,95099.30347590172,405675.1875,319963.3892932047,1.0,0.6818181818181818,0.5161290322580645,rear
original,2,2983,384,0,0.0078125,13149.117990357081,12610.1711696087,44.5529671810991,2.3003399767366184,2.2271880366049235,13232.740043422631,135090.296875,122480.1257053913,1.0,0.5386064030131826,0.4801587301587302,rear
original,2,3442,676,0,0.09765625,216239.7425543085,212287.46524667565,61.371663452599556,1.381813493313053,1.409958850220833,216125.15085311222,503942.96875,291655.50350332435,1.0,0.7777777777777778,0.44,rear
original,3,1785,987,0,0.03125,17013.741325299445,16606.20319674456,176.88841999872147,337.85735443008366,77.19139605815026,17499.940957611758,27002.67578125,10396.472584505444,1.0,0.709211986681465,0.578163177310401,stereo_left
original,4,1990,1334,0,0.16015625,3943.9541994995116,3940.3079324227656,178.41149628651678,11.118961658390756,9.946921155930237,4698.0990611216885,25413.28125,21472.973317577234,1.0,0.7064132801161103,0.6250613702298594,stereo_right
original,3,2420,7,0,0.078125,2692.357536736107,2599.7457919994604,4.588110308342943,60.39823980819353,112.68550323668067,2700.134923163046,10666.1982421875,8066.45245018804,1.0,0.6552587953582611,0.5512744732210375,stereo_left
original,2,1980,1311,0,0.0390625,136044.6812300932,129413.71474793798,176.4994512479314,0.07831132765616242,0.15046605809338937,135752.539681734,875353.75,745940.035252062,1.0,0.4166666666666667,0.375,rear
original,3,2150,1561,0,0.1953125,3816.306456382146,3811.075746861352,10.889890279460129,27.33674535720491,13.20654264567051,3822.71454847914,23192.6953125,19381.619565638648,1.0,0.6624463519313305,0.5868252200241595,stereo_left
original,2,1630,2,0,0.01953125,178861.0802739446,138048.37627870333,114.84064113238293,8.375733671070714,9.045952951099817,179092.36155049043,145332.65625,283381.03252870333,1.0,0.11671087533156499,0.0425531914893617,rear
original,4,2190,1624,0,0.15234375,2024.6717590377157,2017.1968709060002,10.409262405497318,59.3343415532149,26.00133331468636,2032.6614900916688,15501.1689453125,13483.9720744065,1.0,0.640438596491228,0.5773820049086524,stereo_right
original,1,1940,1249,0,0.2109375,3886.150102218074,3884.3073890138003,1.1862436238521323,6.264312448702894,3.0798595288280515,3885.055862602857,18815.83203125,14931.5246422362,1.0,0.5912743972445464,0.5833644627070104,front
original,1,1940,1250,1,0.05078125,118191.67727174197,85394.8034160001,151.37470156821738,0.37172517109923436,0.15369114591389593,118472.7820319447,636168.4375,550773.6340839999,1.0,0.5454545454545454,0.5555555555555556,front
original,4,3269,560,0,0.0390625,79811.46932714894,79321.29503748845,117.90586085612253,1.149166598157948,1.4333394246277191,79888.80583181925,676617.75,597296.4549625115,1.0,0.8177570093457944,0.5109489051094891,stereo_right
original,4,2090,1478,0,0.3203125,11481.656707925411,11454.489463061953,2.8762441174604763,4.138732321868153,6.25734441487283,11480.974440592383,44251.87890625,32797.38944318805,1.0,0.575844183338626,0.5555122277310456,stereo_right
original,3,2260,1728,0,0.265625,2356.888606159771,2354.28458572803,6.404199154466517,29.87559209075191,8.261575912776916,2358.5314978605934,16193.796875,13839.51228927197,1.0,0.7107862660077522,0.6289529853370516,stereo_left
original,2,2588,94,0,0.078125,27578.141910313385,26316.90157278089,149.12961453377292,11.374139864712676,9.310008377983902,27014.999866208535,49607.53125,23290.62967721911,1.0,0.6350719760702935,0.47080088987764185,rear
original,3,1855,1109,0,0.13671875,4281.231558399478,4268.908285686082,159.16977273687024,533.0610174184419,140.77243545658965,4819.7962702300965,9420.3603515625,5151.452065876418,1.0,0.7677571754907406,0.5468859913742,stereo_left
original,4,1950,1270,0,0.26171875,2154.0140651031234,2151.6567223086386,3.299673156578789,12.187905380367017,13.662656497154178,2154.7538623828823,14416.1669921875,12264.510269878861,1.0,0.7247891057552075,0.6335255120466388,stereo_right
original,2,2628,147,0,0.08203125,40257.92625719536,39861.06109974806,136.066852035486,7.138592355822225,8.768259213416673,39718.5298546528,79716.1875,39855.12640025194,1.0,0.58370855505526,0.40312278211497515,rear
original,1,2380,1930,0,0.08984375,8150.91854840429,8012.419698022546,7.922747712736741,10.002969959270795,16.134137894505983,8154.200247364697,26423.732421875,18411.312723852454,1.0,0.5232116788321168,0.45531304763422015,front
original,1,3422,662,0,0.0234375,55850.40634597025,50131.0865881333,176.1540263446261,18.637333994050323,17.723834007461733,55908.29660231092,90172.4296875,140303.5162756333,1.0,0.27341772151898736,0.1961206896551724,front
